,Item serial Id,Serial,Cost Center,Cost of sales type,Input date,Price,Recovery,Month,Owner,Dept,S.Dept,S.Unit,Type,Year,jdate,month,year,month year
10778,435604075,0739C9F0,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010429,8440400,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-29 00:00:00,4,1401,1401-4
10779,435845161,6F94F3E7,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010523,2981651,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-23 00:00:00,5,1401,1401-5
10780,436020020,EF58A843,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010706,2568807,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-06 00:00:00,7,1401,1401-7
10781,436970974,867108064920286,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010622,42018349,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-22 00:00:00,6,1401,1401-6
10782,437403178,F688057C,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010508,3348624,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-08 00:00:00,5,1401,1401-5
10783,437403469,227A3BC1,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010513,3348624,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-13 00:00:00,5,1401,1401-5
10784,437658427,18913104,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010530,3899083,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-30 00:00:00,5,1401,1401-5
10785,438145953,74C47DC1,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010511,1680000,0,140105,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-05-11 00:00:00,5,1401,1401-5
10786,438663326,F05F5014,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010526,4137615,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-26 00:00:00,5,1401,1401-5
10787,438663662,166A011C,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010512,4137615,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-12 00:00:00,5,1401,1401-5
10788,439021932,864763061697643,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010614,33302753,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-14 00:00:00,6,1401,1401-6
10789,439102839,E95197B2,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010528,4359630,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-28 00:00:00,5,1401,1401-5
10790,439204206,81C510D0,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010616,6055046,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-16 00:00:00,6,1401,1401-6
10791,439395801,ADA8212A,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010616,49541285,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-16 00:00:00,6,1401,1401-6
10792,439405074,AAA6DBAE,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010604,2935780,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-04 00:00:00,6,1401,1401-6
10793,439513466,693C5D6D,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010530,5760000,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-30 00:00:00,5,1401,1401-5
10794,439513562,7DABD3C3,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010530,5760000,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-30 00:00:00,5,1401,1401-5
10795,439643927,DF75F6EA,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010610,1010000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-10 00:00:00,6,1401,1401-6
10796,440155744,2000184034369,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010717,6955371,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-17 00:00:00,7,1401,1401-7
10797,440266386,EEB7190D,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010607,22420000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-07 00:00:00,6,1401,1401-6
10798,440738739,440738739,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010616,4211743,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-16 00:00:00,6,1401,1401-6
10799,441314732,441314732,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010529,2101651,0,140105,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-05-29 00:00:00,5,1401,1401-5
10800,442145183,442145183,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010611,3367706,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-11 00:00:00,6,1401,1401-6
10801,442523064,C9725FF6,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010610,1600000,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-10 00:00:00,6,1401,1401-6
10802,444765990,444765990,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010616,10120000,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-16 00:00:00,6,1401,1401-6
10803,445844228,355705442441031,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010525,284374484,0,140105,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-05-25 00:00:00,5,1401,1401-5
10804,446262339,350536256021915,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010624,39440209,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-24 00:00:00,6,1401,1401-6
10805,446676819,868938053242782,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010624,44035780,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-24 00:00:00,6,1401,1401-6
10806,447660718,9D5D2852,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010620,2590000,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-20 00:00:00,6,1401,1401-6
10807,449362367,6A8E3E38,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010706,15800000,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-06 00:00:00,7,1401,1401-7
10808,449362372,D1804641,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010712,15800000,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-12 00:00:00,7,1401,1401-7
10809,449362373,FFFCE47D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010711,15800000,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-11 00:00:00,7,1401,1401-7
10810,449367445,0A1F38D7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010727,15800000,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-27 00:00:00,7,1401,1401-7
10811,450090363,15E05CA7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010710,3348624,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-10 00:00:00,7,1401,1401-7
10812,451037173,D03341D8,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010630,4770643,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-30 00:00:00,6,1401,1401-6
10813,454145617,DD0C0410,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010622,3073394,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-22 00:00:00,6,1401,1401-6
10814,454382921,454382921,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010626,3705321,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-26 00:00:00,6,1401,1401-6
10815,454845529,269C0970,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010719,3394495,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-19 00:00:00,7,1401,1401-7
10816,455008016,36C1D248,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010723,6146789,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-23 00:00:00,7,1401,1401-7
10817,455604470,7A52E744,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010717,4862385,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-17 00:00:00,7,1401,1401-7
10818,455637313,MBN0CX28M094479,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010707,86238532,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-07 00:00:00,7,1401,1401-7
10819,456941032,65C76557,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010718,1339450,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-18 00:00:00,7,1401,1401-7
10820,458552317,2344E4CE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010709,3486239,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-09 00:00:00,7,1401,1401-7
10821,458552333,E6E35086,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010726,3486239,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-26 00:00:00,7,1401,1401-7
10822,460015469,MCN0CX295671511,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010708,196330275,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-08 00:00:00,7,1401,1401-7
10823,460015471,MCN0CX294616518,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010714,196330275,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-14 00:00:00,7,1401,1401-7
10824,397102299,397102299,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,357798165,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
10825,417982184,417982184,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010311,1257615,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-11 00:00:00,3,1401,1401-3
10826,424859136,424859136,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010402,1257614,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-02 00:00:00,4,1401,1401-4
10827,425293693,425293693,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,1257614,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
10828,447032917,447032917,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010613,1342018,0,140106,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-06-13 00:00:00,6,1401,1401-6
10829,333583538,AA59AA4C,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010116,2373394,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-16 00:00:00,1,1401,1401-1
10830,360140960,5C8CACC3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010130,5055000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-30 00:00:00,1,1401,1401-1
10831,366400866,BE1A08EE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,14678900,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
10832,392261136,69E70677,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010114,14550000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-14 00:00:00,1,1401,1401-1
10833,392383718,AED1D6AB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010119,4568807,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-19 00:00:00,1,1401,1401-1
10834,392383720,B1A2E361,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010119,4568807,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-19 00:00:00,1,1401,1401-1
10835,392383725,99FB4B50,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010119,4568807,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-19 00:00:00,1,1401,1401-1
10836,392387132,668290B6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010108,5284403,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-08 00:00:00,1,1401,1401-1
10837,392387134,8EAA6DD5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010108,5284403,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-08 00:00:00,1,1401,1401-1
10838,392440950,977A93D8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010124,11000000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-24 00:00:00,1,1401,1401-1
10839,393374877,97C64683,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010324,686239,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-24 00:00:00,3,1401,1401-3
10840,394602119,5DD8B222,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010108,4568807,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-08 00:00:00,1,1401,1401-1
10841,394602128,3E2CD9CC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010108,4568807,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-08 00:00:00,1,1401,1401-1
10842,395127903,71870C44,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,2981652,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
10843,395127923,0D2E509B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,2981652,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
10844,404730954,12A6DF43,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,11000000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
10845,405129245,3C105D4A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010213,4357799,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-13 00:00:00,2,1401,1401-2
10846,405152509,C8C619AC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010215,3853212,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-15 00:00:00,2,1401,1401-2
